Id,IsDeleted,CaseNumber,ContactId,AccountId,EntitlementId,SourceId,BusinessHoursId,ParentId,SuppliedName,SuppliedEmail,SuppliedPhone,SuppliedCompany,Type,RecordTypeId,Status,Reason,Origin,Language,Subject,Priority,Description,IsClosed,ClosedDate,IsEscalated,HasCommentsUnreadByOwner,HasSelfServiceComments,OwnerId,SlaStartDate,SlaExitDate,IsStopped,StopStartDate,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,ContactPhone,ContactMobile,ContactEmail,ContactFax,MayEdit,IsLocked,LastViewedDate,LastReferencedDate,DB_Case_Duration_Hours__c,DB_Hours__c,DateTime_Closed_c__c,DateTime_Opened_c__c,external_id__c,Source__c,Indicator__c,Duration__c,Payment_Billing__c,Last_Payment__c
5008c00001HA1MLAA1,,00001545,,0018c00002FHQnxAAH,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,Items missing from shipment.,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,,,,,,W_Case.463,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Closed.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1M8AAL,,00001532,,0018c00002FHR74AAH,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,Troubleshooting issues with the product,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,,,,,,W_Case.450,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Closed.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1M9AAL,,00001533,,0018c00002FHQjpAAH,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,Can't understand installation instructions,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,,,,,,W_Case.451,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Closed.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1MMAA1,,00001546,,0018c00002FHQi0AAH,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,New,,,,how is your data secured?,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,,,,,,W_Case.464,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-New.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1MAAA1,,00001534,,0018c00002FHR1EAAX,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Closed,,,,Is my personal information safe?,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,,,,,,W_Case.452,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Closed.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1MBAA1,,00001535,,0018c00002FHQubAAH,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Closed,,,,What does your service contract cover?,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,,,,,,W_Case.453,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Closed.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1MCAA1,,00001536,,0018c00002FHQY8AAP,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,I need to pay my invoice.,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,,,,,,W_Case.454,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Closed.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1MDAA1,,00001537,,0018c00002FHQXKAA5,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,Setup Instructions are missing,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,,,,,,W_Case.455,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Closed.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1MEAA1,,00001538,,0018c00002FHQVZAA5,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,Product manual is missing,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,,,,,,W_Case.456,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Closed.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1MFAA1,,00001539,,0018c00002FHRMpAAP,,,01m8c000001II9MAAW,,,,,,Installation,0128c000002iLr9AAE,Closed,,,,Change of Address,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,,,,,,W_Case.457,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Closed.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1MGAA1,,00001540,,0018c00002FHRIcAAP,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,How do I get started with your service?,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,,,,,,W_Case.458,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Closed.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1MHAA1,,00001541,,0018c00002FHR7pAAH,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,New,,,,"Product damaged, mishandled during shipping.",Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,,,,,,W_Case.459,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-New.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1MIAA1,,00001542,,0018c00002FHQaqAAH,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Working,,,,How do I upgrade?,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,,,,,,W_Case.460,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Responded.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1MJAA1,,00001543,,0018c00002FHR4PAAX,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,New,,,,How can I request a new feature?,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,,,,,,W_Case.461,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-New.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1MNAA1,,00001547,,0018c00002FHQuRAAX,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,Researching,,,,Email issues,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,,,,,,W_Case.465,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Responded.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1MOAA1,,00001548,,0018c00002FHQhXAAX,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,Researching,,,,Issues upgrading to latest version,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,,,,,,W_Case.466,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Responded.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1MPAA1,,00001549,,0018c00002FHR49AAH,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Waiting on customer,,,,Customer would like to upgrade,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,,,,,,W_Case.467,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Responded.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1MdAAL,,00001563,,0018c00002FHQvrAAH,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,New,,,,Monitor rebooting overnight,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,,,,,,W_Case.481,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-New.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1MeAAL,,00001564,,0018c00002FHQsBAAX,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,New,,,,Configuration is broken,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,,,,,,W_Case.482,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-New.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1MQAA1,,00001550,,0018c00002FHQupAAH,,,01m8c000001II9MAAW,,,,,,Installation,0128c000002iLr9AAE,Closed,,,,Inquiry about Global Fund,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,,,,,,W_Case.468,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Closed.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1MRAA1,,00001551,,0018c00002FHQqmAAH,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Closed,,,,I have a product suggestion.,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,,,,,,W_Case.469,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Closed.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1MSAA1,,00001552,,0018c00002FHRDNAA5,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Closed,,,,Question about taxes on my order.,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,,,,,,W_Case.470,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Closed.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1MTAA1,,00001553,,0018c00002FHR5aAAH,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Closed,,,,What does your service contract cover?,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,,,,,,W_Case.471,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Closed.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1MUAA1,,00001554,,0018c00002FHQnNAAX,,,01m8c000001II9MAAW,,,,,,Wire Transfer,0128c000002iLr9AAE,Closed,,,,Wire Transfer - $45K*,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,,,,,,W_Case.472,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Closed.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1MVAA1,,00001555,,0018c00002FHQtpAAH,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Working,,,,Customer called to make a payment,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,,,,,,W_Case.473,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Responded.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1MWAA1,,00001556,,0018c00002FHR9cAAH,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,Need additional product information,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,,,,,,W_Case.474,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Closed.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1MXAA1,,00001557,,0018c00002FHQwNAAX,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,Question about my last billing statement,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,,,,,,W_Case.475,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Closed.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1MYAA1,,00001558,,0018c00002FHRRfAAP,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,Assembly instruction help,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,,,,,,W_Case.476,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Closed.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1MZAA1,,00001559,,0018c00002FHQtNAAX,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Closed,,,,How do I obtain your annual report?,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,,,,,,W_Case.477,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Closed.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1MaAAL,,00001560,,0018c00002FHQj8AAH,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,How do I change my password?,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,,,,,,W_Case.478,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Closed.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1MbAAL,,00001561,,0018c00002FHQu9AAH,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Closed,,,,Where do I submit a product suggestion?,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,,,,,,W_Case.479,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Closed.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1McAAL,,00001562,,0018c00002FHRFaAAP,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Waiting on customer,,,,I have a question about my bill,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,,,,,,W_Case.480,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Responded.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1MfAAL,,00001565,,0018c00002FHQcYAAX,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,Researching,,,,Issue with remote control,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,,,,,,W_Case.483,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Responded.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1MgAAL,,00001566,,0018c00002FHQY9AAP,,,01m8c000001II9MAAW,,,,,,Wire Transfer,0128c000002iLr9AAE,Closed,,,,Wire Transfer - $20K,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,,,,,,W_Case.484,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Closed.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1MhAAL,,00001567,,0018c00002FHQv1AAH,,,01m8c000001II9MAAW,,,,,,Billing Issue,0128c000002iLr9AAE,Escalated,,,,Where do I send my check?,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,,,,,,W_Case.485,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Escalated.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1MiAAL,,00001568,,0018c00002FHQciAAH,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,New,,,,How do I extend my product warranty?,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,,,,,,W_Case.486,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-New.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1MjAAL,,00001569,,0018c00002FHRAgAAP,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,Escalated,,,,Email troubleshooting,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,,,,,,W_Case.487,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Escalated.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1MkAAL,,00001570,,0018c00002FHRQTAA5,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,I have a question about my contract.,Medium,,1,2022-03-30T02:42:32.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:32.000+0000,,,,,1,,,,,,,,W_Case.488,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Closed.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
